PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36352810","Idiopathic Pneumonia Syndrome Refractory to Ruxolitinib after Post-Transplant Cyclophosphamide-based Haploidentical Hematopoietic Stem Cell Transplantation: Lung Pathological Findings from an Autopsy Case","Matsumoto K, Fujishita K, Matsuda M, Oka S, Fujisawa Y, Imai T, Machida T.","Acta Med Okayama. 2022 Oct;76(5):609-615. doi: 10.18926/AMO/64044.","Matsumoto K","Acta Med Okayama","2022","2022/11/10","","","10.18926/AMO/64044"
"25064745","Calcineurin inhibitor--free graft-versus-host disease prophylaxis with post-transplantation cyclophosphamide and brief-course sirolimus following reduced-intensity peripheral blood stem cell transplantation","Solomon SR, Sanacore M, Zhang X, Brown S, Holland K, Morris LE, Bashey A.","Biol Blood Marrow Transplant. 2014 Nov;20(11):1828-34. doi: 10.1016/j.bbmt.2014.07.020. Epub 2014 Jul 23.","Solomon SR","Biol Blood Marrow Transplant","2014","2014/07/28","","","10.1016/j.bbmt.2014.07.020"
"28802588","T cell costimulation blockade promotes transplantation tolerance in combination with sirolimus and post-transplantation cyclophosphamide for haploidentical transplantation in children with severe aplastic anemia","Jaiswal SR, Bhakuni P, Zaman S, Bansal S, Bharadwaj P, Bhargava S, Chakrabarti S.","Transpl Immunol. 2017 Aug;43-44:54-59. doi: 10.1016/j.trim.2017.07.004. Epub 2017 Aug 9.","Jaiswal SR","Transpl Immunol","2017","2017/08/14","","","10.1016/j.trim.2017.07.004"
"29702970","A new intensive conditioning regimen for allogeneic hematopoietic stem cell transplantation in patients with refractory or relapsed acute myeloid leukemia","Wang J, Zhao J, Fei X, Yin Y, Cheng H, Zhang W, Gu J, Yang F, Yang Y, Xue S, Tian Z, He J, Zhang S, Wang X.","Medicine (Baltimore). 2018 Apr;97(17):e0228. doi: 10.1097/MD.0000000000010228.","Wang J","Medicine (Baltimore)","2018","2018/04/29","PMC5944519","","10.1097/MD.0000000000010228"
"25703164","OCTET-CY: a phase II study to investigate the efficacy of post-transplant cyclophosphamide as sole graft-versus-host prophylaxis after allogeneic peripheral blood stem cell transplantation","Holtick U, Chemnitz JM, Shimabukuro-Vornhagen A, Theurich S, Chakupurakal G, Krause A, Fiedler A, Luznik L, Hellmich M, Wolf D, Hallek M, von Bergwelt-Baildon M, Scheid C.","Eur J Haematol. 2016 Jan;96(1):27-35. doi: 10.1111/ejh.12541. Epub 2015 Mar 16.","Holtick U","Eur J Haematol","2016","2015/02/24","PMC4844370","NIHMS775664","10.1111/ejh.12541"
"20685256","Successful engraftment with fludarabine, cyclophosphamide, and thymoglobulin conditioning regimen in unrelated transplantation for severe aplastic anemia: A phase II prospective multicenter study","Kang HJ, Shin HY, Park JE, Chung NG, Cho B, Kim HK, Kim SY, Lee YH, Lim YT, Yoo KH, Sung KW, Koo HH, Im HJ, Seo JJ, Park SK, Ahn HS; Korean Society of Pediatric Hematology-Oncology.","Biol Blood Marrow Transplant. 2010 Nov;16(11):1582-8. doi: 10.1016/j.bbmt.2010.05.010. Epub 2010 May 26.","Kang HJ","Biol Blood Marrow Transplant","2010","2010/08/06","","","10.1016/j.bbmt.2010.05.010"
"25636379","Single-Agent High-Dose Cyclophosphamide for Graft-versus-Host Disease Prophylaxis in Human Leukocyte Antigen-Matched Reduced-Intensity Peripheral Blood Stem Cell Transplantation Results in an Unacceptably High Rate of Severe Acute Graft-versus-Host Disease","Bradstock KF, Bilmon I, Kwan J, Micklethwaite K, Blyth E, Deren S, Bayley A, Gebski V, Gottlieb D.","Biol Blood Marrow Transplant. 2015 May;21(5):941-4. doi: 10.1016/j.bbmt.2015.01.020. Epub 2015 Jan 27.","Bradstock KF","Biol Blood Marrow Transplant","2015","2015/02/01","","","10.1016/j.bbmt.2015.01.020"
"23450467","In vivo T-cell depletion with alemtuzumab in allogeneic hematopoietic stem cell transplantation: Combined results of two studies on aplastic anemia and HLA-mismatched haploidentical transplantation","Kanda Y, Oshima K, Kako S, Fukuda T, Uchida N, Miyamura K, Kondo Y, Nakao S, Nagafuji K, Miyamoto T, Kurokawa M, Okoshi Y, Chiba S, Ohashi Y, Takaue Y, Taniguchi S.","Am J Hematol. 2013 Apr;88(4):294-300. doi: 10.1002/ajh.23392. Epub 2013 Feb 28.","Kanda Y","Am J Hematol","2013","2013/03/02","","","10.1002/ajh.23392"
"26853343","Factors Influencing Pulmonary Toxicity in Children Undergoing Allogeneic Hematopoietic Stem Cell Transplantation in the Setting of Total Body Irradiation-Based Myeloablative Conditioning","Abugideiri M, Nanda RH, Butker C, Zhang C, Kim S, Chiang KY, Butker E, Khan MK, Haight AE, Chen Z, Esiashvili N.","Int J Radiat Oncol Biol Phys. 2016 Feb 1;94(2):349-59. doi: 10.1016/j.ijrobp.2015.10.054. Epub 2015 Oct 31.","Abugideiri M","Int J Radiat Oncol Biol Phys","2016","2016/02/09","","","10.1016/j.ijrobp.2015.10.054"
"29555313","A Comparison of the Myeloablative Conditioning Regimen Fludarabine/Busulfan with Cyclophosphamide/Total Body Irradiation, for Allogeneic Stem Cell Transplantation in the Modern Era: A Cohort Analysis","Gooptu M, Kim HT, Ho VT, Alyea EP, Koreth J, Armand P, Ritz J, Nikiforow S, Glotzbecker BE, Nageshwar P, Soiffer RJ, Antin JH, Cutler CS.","Biol Blood Marrow Transplant. 2018 Aug;24(8):1733-1740. doi: 10.1016/j.bbmt.2018.03.011. Epub 2018 Mar 16.","Gooptu M","Biol Blood Marrow Transplant","2018","2018/03/21","","","10.1016/j.bbmt.2018.03.011"
"40819683","The Impact of Isolated HLA-DQB1 Mismatch and Donor Age in Unrelated Donor Hematopoietic Cell Transplantation with Post-Transplant Cyclophosphamide","Mehta RS, Aljawai YM, Kebriaei P, Olson A, Oran B, Rondon G, Rezvani K, Champlin RE, Shpall EJ.","Transplant Cell Ther. 2025 Nov;31(11):920.e1-920.e14. doi: 10.1016/j.jtct.2025.08.011. Epub 2025 Aug 15.","Mehta RS","Transplant Cell Ther","2025","2025/08/17","","","10.1016/j.jtct.2025.08.011"
"28573314","Reduced toxicity, myeloablative HLA-haploidentical hematopoietic stem cell transplantation with post-transplantation cyclophosphamide for sickle cell disease","Wiebking V, Hütker S, Schmid I, Immler S, Feuchtinger T, Albert MH.","Ann Hematol. 2017 Aug;96(8):1373-1377. doi: 10.1007/s00277-017-3030-x. Epub 2017 Jun 1.","Wiebking V","Ann Hematol","2017","2017/06/03","","","10.1007/s00277-017-3030-x"
"30033639","Thiotepa, busulfan and fludarabine compared to busulfan and cyclophosphamide as conditioning regimen for allogeneic stem cell transplant from matched siblings and unrelated donors for acute myeloid leukemia","Saraceni F, Beohou E, Labopin M, Arcese W, Bonifazi F, Stepensky P, Aljurf M, Bruno B, Pioltelli P, Passweg J, Sociè G, Santarone S, Yakoub-Agha I, Lanza F, Savani BN, Mohty M, Nagler A; Acute Leukemia Working Party (ALWP) of the European Society for Blood and Marrow Transplantation (EBMT).","Am J Hematol. 2018 Oct;93(10):1211-1219. doi: 10.1002/ajh.25225. Epub 2018 Aug 15.","Saraceni F","Am J Hematol","2018","2018/07/24","","","10.1002/ajh.25225"
"39755976","Donor C1 Group KIR-ligand inferiority is linked to increased mortality in haploidentical hematopoietic stem cell transplantation with post-transplant cyclophosphamide","Nikoloudis A, Bauhofer A, Griessl L, Habermehl A, Groiss C, Binder M, Milanov R, Bauer T, Buxhofer-Ausch V, Aichinger C, Hasengruber P, Kaynak E, Wipplinger D, Strassl I, Stiefel O, Petzer A, Rumpold H, Machherndl-Spandl S, Weltermann A, Clausen J.","Cytotherapy. 2025 Apr;27(4):457-464. doi: 10.1016/j.jcyt.2024.12.003. Epub 2024 Dec 24.","Nikoloudis A","Cytotherapy","2025","2025/01/05","","","10.1016/j.jcyt.2024.12.003"
"40258995","Feasibility and efficacy of partial replacement of post transplantation cyclophosphamide with bendamustine on day +4 for graft versus host disease prophylaxis in patients undergoing allogeneic hematopoietic cell transplantation","Nair V, Kathrotiya M, Shirure V, Bhise S, Kheni S, Patel J, Motwani N, Shah D, Sukhwal G, Paranjape C, Nair V, Warman A, Patrikar S, Yanamandra U.","Bone Marrow Transplant. 2025 Jul;60(7):994-1001. doi: 10.1038/s41409-025-02581-7. Epub 2025 Apr 21.","Nair V","Bone Marrow Transplant","2025","2025/04/21","","","10.1038/s41409-025-02581-7"
"27272446","Haploidentical hematopoietic stem cell transplantation in children with high-risk hematologic malignancies: outcomes with two different strategies for GvHD prevention. Ex vivo T-cell depletion and post-transplant cyclophosphamide: 10 years of experience at a single center","Dufort G, Castillo L, Pisano S, Castiglioni M, Carolina P, Andrea I, Simon E, Zuccolo S, Schelotto M, Morosini F, Pereira I, Amarillo P, Silveira A, Guerrero L, Ferreira V, Tiscornia A, Mezzano R, Lemos F, Boggia B, Quarnetti A, Decaro J, Dabezies A.","Bone Marrow Transplant. 2016 Oct;51(10):1354-1360. doi: 10.1038/bmt.2016.161. Epub 2016 Jun 6.","Dufort G","Bone Marrow Transplant","2016","2016/06/09","","","10.1038/bmt.2016.161"
"25267759","Multi-institutional study of post-transplantation cyclophosphamide as single-agent graft-versus-host disease prophylaxis after allogeneic bone marrow transplantation using myeloablative busulfan and fludarabine conditioning","Kanakry CG, O'Donnell PV, Furlong T, de Lima MJ, Wei W, Medeot M, Mielcarek M, Champlin RE, Jones RJ, Thall PF, Andersson BS, Luznik L.","J Clin Oncol. 2014 Nov 1;32(31):3497-505. doi: 10.1200/JCO.2013.54.0625. Epub 2014 Sep 29.","Kanakry CG","J Clin Oncol","2014","2014/10/01","PMC4209101","","10.1200/JCO.2013.54.0625"
"29100905","Post-Transplant Cyclophosphamide as Sole Graft-versus-Host Disease Prophylaxis Is Feasible in Patients Undergoing Peripheral Blood Stem Cell Transplantation for Severe Aplastic Anemia Using Matched Sibling Donors","George B, Pn N, Devasia AJ, Kulkarni U, Korula A, Lakshmi KM, Abraham A, Srivastava A, Mathews V.","Biol Blood Marrow Transplant. 2018 Mar;24(3):494-500. doi: 10.1016/j.bbmt.2017.10.034. Epub 2017 Oct 31.","George B","Biol Blood Marrow Transplant","2018","2017/11/05","","","10.1016/j.bbmt.2017.10.034"
"23980086","Allogeneic hematopoietic stem-cell transplantation for acute myeloid leukemia in remission: comparison of intravenous busulfan plus cyclophosphamide (Cy) versus total-body irradiation plus Cy as conditioning regimen--a report from the acute leukemia working party of the European group for blood and marrow transplantation","Nagler A, Rocha V, Labopin M, Unal A, Ben Othman T, Campos A, Volin L, Poire X, Aljurf M, Masszi T, Socie G, Sengelov H, Michallet M, Passweg J, Veelken H, Yakoub-Agha I, Shimoni A, Mohty M.","J Clin Oncol. 2013 Oct 1;31(28):3549-56. doi: 10.1200/JCO.2013.48.8114. Epub 2013 Aug 26.","Nagler A","J Clin Oncol","2013","2013/08/28","","","10.1200/JCO.2013.48.8114"
"39627110","Incidence and impact of invasive fungal infection comparing post-transplant cyclophosphamide with cyclosporine plus methotrexate GVHD prophylaxis in allogeneic HSCT","Liu YC, Lin TA, Fan NW, Ko PS, Wang HY, Tsai CK, Chien SH, Liu CJ, Hsiao LT.","J Microbiol Immunol Infect. 2025 Apr;58(2):226-232. doi: 10.1016/j.jmii.2024.11.012. Epub 2024 Nov 29.","Liu YC","J Microbiol Immunol Infect","2025","2024/12/03","","","10.1016/j.jmii.2024.11.012"
"21549217","Intravenous busulfan-cyclophosphamide as a preparative regimen before allogeneic hematopoietic stem cell transplantation for adult patients with acute lymphoblastic leukemia","Tang W, Wang L, Zhao WL, Chen YB, Shen ZX, Hu J.","Biol Blood Marrow Transplant. 2011 Oct;17(10):1555-61. doi: 10.1016/j.bbmt.2011.04.003. Epub 2011 Apr 16.","Tang W","Biol Blood Marrow Transplant","2011","2011/05/10","","","10.1016/j.bbmt.2011.04.003"
"22079471","A Phase I study of gemtuzumab ozogamicin (GO) in combination with busulfan and cyclophosphamide (Bu/Cy) and allogeneic stem cell transplantation in children with poor-risk CD33+ AML: a new targeted immunochemotherapy myeloablative conditioning (MAC) regimen","Satwani P, Bhatia M, Garvin JH Jr, George D, Dela Cruz F, Le Gall J, Jin Z, Schwartz J, Duffy D, van de Ven C, Foley S, Hawks R, Morris E, Baxter-Lowe LA, Cairo MS.","Biol Blood Marrow Transplant. 2012 Feb;18(2):324-9. doi: 10.1016/j.bbmt.2011.11.007. Epub 2011 Nov 9.","Satwani P","Biol Blood Marrow Transplant","2012","2011/11/15","","","10.1016/j.bbmt.2011.11.007"
"39482353","Post-transplant cyclophosphamide separates graft-versus host disease and graft versus leukemia effects after HLA-matched stem-cell transplantation for acute myeloid leukemia","Shimoni A, Peczynski C, Labopin M, Kulagin A, Meijer E, Cornelissen J, Choi G, Sanz J, Rovira M, Van Gorkom G, Kröger N, Koc Y, Vydra J, Diez-Martin JL, Solano C, Patel A, Chiusolo P, Ciceri F, Nagler A, Mohty M.","Leukemia. 2025 Jan;39(1):222-228. doi: 10.1038/s41375-024-02445-x. Epub 2024 Oct 31.","Shimoni A","Leukemia","2025","2024/11/01","PMC11717700","","10.1038/s41375-024-02445-x"
"23394705","Busulfan plus fludarabine as a myeloablative conditioning regimen compared with busulfan plus cyclophosphamide for acute myeloid leukemia in first complete remission undergoing allogeneic hematopoietic stem cell transplantation: a prospective and multicenter study","Liu H, Zhai X, Song Z, Sun J, Xiao Y, Nie D, Zhang Y, Huang F, Zhou H, Fan Z, Tu S, Li Y, Guo X, Yu G, Liu Q.","J Hematol Oncol. 2013 Feb 8;6:15. doi: 10.1186/1756-8722-6-15.","Liu H","J Hematol Oncol","2013","2013/02/12","PMC3571894","","10.1186/1756-8722-6-15"
"39419176","Total Marrow and Lymphoid Irradiation (TMLI) Is Associated with Good Early Outcomes in Patients Undergoing Matched Sibling Donor and Haplo-identical Transplants for Acute Lymphoblastic Leukemia","Naik Y, Kulkarni U, Lionel S, Selvarajan S, Devasia AJ, Korula A, Lakshmi KM, Aboobacker FN, Balakrishnan R, Backianathan S, Mathews V, Abraham A, George B.","Transplant Cell Ther. 2025 Jan;31(1):22.e1-22.e10. doi: 10.1016/j.jtct.2024.10.007. Epub 2024 Oct 16.","Naik Y","Transplant Cell Ther","2025","2024/10/17","","","10.1016/j.jtct.2024.10.007"
"25765556","Short Course of Post-Transplantation Cyclophosphamide and Bortezomib for Graft-versus-Host Disease Prevention after Allogeneic Peripheral Blood Stem Cell Transplantation Is Feasible and Yields Favorable Results: A Phase I Study","Al-Homsi AS, Cole K, Bogema M, Duffner U, Williams S, Mageed A.","Biol Blood Marrow Transplant. 2015 Jul;21(7):1315-20. doi: 10.1016/j.bbmt.2015.02.008. Epub 2015 Mar 9.","Al-Homsi AS","Biol Blood Marrow Transplant","2015","2015/03/14","","","10.1016/j.bbmt.2015.02.008"
"36919727","Salvage Human Leukocyte Antigen-Haploidentical Hematopoietic Cell Transplant With Posttransplant Cyclophosphamide for Graft Failure in a Patient With Chronic Active Epstein-Barr Virus Infection","Nakaya Y, Koh H, Harada N, Okamura H, Misugi T, Suekane T, Tachibana D, Kimura H, Hino M, Nakamae H.","Exp Clin Transplant. 2023 Feb;21(2):184-188. doi: 10.6002/ect.2022.0322.","Nakaya Y","Exp Clin Transplant","2023","2023/03/15","","","10.6002/ect.2022.0322"
"26453586","Haploidentical Hematopoietic Cell Transplantation with Post-Transplant Cyclophosphamide in a Patient with Chronic Granulomatous Disease and Active Infection: A First Report","Parta M, Hilligoss D, Kelly C, Kwatemaa N, Theobald N, Malech H, Kang EM.","J Clin Immunol. 2015 Oct;35(7):675-80. doi: 10.1007/s10875-015-0204-y. Epub 2015 Oct 9.","Parta M","J Clin Immunol","2015","2015/10/11","PMC6317348","NIHMS985644","10.1007/s10875-015-0204-y"
"34711391","Post-Transplant Cyclophosphamide for Graft Versus Host Disease Prophylaxis in Alternative Donor Stem Cell Transplantation: Immune Reconstitution and Infection Risk","Nagler A.","Transplant Cell Ther. 2021 Nov;27(11):883-884. doi: 10.1016/j.jtct.2021.09.023.","Nagler A","Transplant Cell Ther","2021","2021/10/29","","","10.1016/j.jtct.2021.09.023"
"40367189","Successful Unmanipulated Haploidentical Hematopoietic Stem Cell Transplant With Post-transplant Cyclophosphamide in a Child With Down Syndrome and Myelodysplastic Syndrome","Choed-Amphai C, Dror Y, Cada M, Schechter T, Krueger J, Ali M, Chopra Y.","J Pediatr Hematol Oncol. 2025 Jul 1;47(5):e199-e202. doi: 10.1097/MPH.0000000000003051. Epub 2025 May 12.","Choed-Amphai C","J Pediatr Hematol Oncol","2025","2025/05/14","","","10.1097/MPH.0000000000003051"
"39426858","[Setting up haploidentical hematopoietic cell transplantation in low- and middle-income countries: The Recommendations of the Francophone Society of Bone Marrow and Cellular Therapy (SFGM-TC)]","Hamzy F, Chevallier P, Bruno B, Coiteux V, El Kababri M, Ibrahim A, Oudrhiri A, Yakoub-Agha I, Bekadja MA.","Bull Cancer. 2025 Jan;112(1S):S146-S156. doi: 10.1016/j.bulcan.2024.09.001. Epub 2024 Oct 18.","Hamzy F","Bull Cancer","2025","2024/10/19","","","10.1016/j.bulcan.2024.09.001"
"41513527","Single Center Retrospective Comparison of Post-Transplant Cyclophosphamide and Standard Graft-Versus-Host Disease Prophylaxis in Matched Donor Allogeneic Transplantation","Kim H, Merchant A, Darrah J, Sasine J, Lee H, Vescio R, Oveisi D, McGalliard B, Linhares Y, Rejali A, Van Strein P, Klapper E, Hekimian B, Chute J, Paquette R, Merin N.","Transplant Proc. 2026 Jan-Feb;58(1):207-218. doi: 10.1016/j.transproceed.2025.12.008. Epub 2026 Jan 8.","Kim H","Transplant Proc","2026","2026/01/09","","","10.1016/j.transproceed.2025.12.008"
"40222937","Salvage HLA-haploidentical Peripheral Blood Stem Cell Transplantation Using Post-transplant Cyclophosphamide for Recurrent Hemophagocytic Lymphohistiocytosis-associated Graft Failure after Cord Blood Transplantations","Sato K, Komaba W, Oka S, Kazama S, Ishikawa R, Morikawa T, Kitahara M, Kazumoto H, Kaiume H, Ueki T, Hiroshima Y, Sumi M, Kobayashi H.","Intern Med. 2025 Oct 15;64(20):3012-3019. doi: 10.2169/internalmedicine.5159-24. Epub 2025 Apr 12.","Sato K","Intern Med","2025","2025/04/13","PMC12589169","","10.2169/internalmedicine.5159-24"
"30543769","Epstein-Barr viremia and post-transplant lymphoproliferative disorders in patients undergoing haploidentical stem cell transplantation with post-transplant cyclophosphamide","Mohyuddin GR, Roller J, Shune L, Lin T, Dias A, Ganguly S, Abhyankar S, McGuirk J, Singh A.","Hematol Oncol Stem Cell Ther. 2019 Sep;12(3):171-173. doi: 10.1016/j.hemonc.2018.11.002. Epub 2018 Dec 9.","Mohyuddin GR","Hematol Oncol Stem Cell Ther","2019","2018/12/14","","","10.1016/j.hemonc.2018.11.002"
"41131404","Low-dose post-transplant cyclophosphamide in combination with low-dose alemtuzumab for graft-versus-host-disease prevention in mismatched unrelated allogeneic stem cell transplantation is associated with improved outcomes and reduced toxicity","Lazana I, Gkirkas K, Konstantellos I, Chatzidimitriou C, Karagiannidou A, Gkolfinopoulou G, Stamouli M, Chondropoulos S, Tsirigotis P.","Bone Marrow Transplant. 2026 Jan;61(1):59-66. doi: 10.1038/s41409-025-02736-6. Epub 2025 Oct 23.","Lazana I","Bone Marrow Transplant","2026","2025/10/23","","","10.1038/s41409-025-02736-6"
"31527822","Successful treatment of refractory CMV colitis after haploidentical HSCT with post-transplant cyclophosphamide using CD45RA(+) depleted donor lymphocyte infusion","Park HJ, Hong KT, Yun SO, Ahn HY, Choi JY, Shin HY, Kang HJ.","Bone Marrow Transplant. 2020 Aug;55(8):1674-1676. doi: 10.1038/s41409-019-0685-z. Epub 2019 Sep 16.","Park HJ","Bone Marrow Transplant","2020","2019/09/19","","","10.1038/s41409-019-0685-z"
