arm_id,study_id,arm_label_in_paper,arm_role,comparison_1_eligible,comparison_2_eligible,comparison_3_eligible,n_patients,pct_male,age_median_years,age_iqr_low,age_iqr_high,age_range_min,age_range_max,age_mean_years,age_sd_years,disease_aml_pct,disease_all_pct,disease_mds_pct,disease_mpn_pct,disease_cml_pct,disease_lymphoma_pct,disease_mm_pct,disease_cll_pct,disease_saa_pct,disease_other_pct,disease_risk_high_pct,disease_risk_intermediate_pct,disease_risk_low_pct,disease_risk_classifier_used,donor_msd_pct,donor_mud_pct,donor_mmud_pct,donor_haplo_pct,donor_ucb_pct,donor_predominant,graft_pbsc_pct,graft_bm_pct,graft_ucb_pct,graft_predominant,conditioning_mac_pct,conditioning_ric_pct,conditioning_nma_pct,conditioning_classification_scheme,conditioning_predominant,tbi_used_pct,hla_10_10_pct,hla_9_10_pct,hla_8_10_or_lower_pct,hla_haplo_pct,cmv_recipient_pos_pct,cmv_donor_pos_pct,cmv_DposRpos_pct,cmv_DposRneg_pct,cmv_DnegRpos_pct,cmv_DnegRneg_pct,cmv_serostatus_reporting,ptcy_used,ptcy_dose_mg_kg_per_dose,ptcy_n_doses,ptcy_days_post_transplant,ptcy_total_dose_mg_kg,ptcy_dose_category,cni_used,cni_agent,cni_target_trough_ng_ml_range,mmf_used,mmf_total_daily_dose_mg,mtx_used,mtx_schedule,mtx_total_dose_mg_m2,sirolimus_used,abatacept_used,other_immunosuppressant_used,other_immunosuppressant_description,atg_used,atg_agent,atg_total_dose_mg_kg,atg_dose_category,atg_timing,letermovir_use,letermovir_era_proxy,antifungal_prophylaxis_agent,antifungal_mold_active,antifungal_duration_target,antibacterial_prophylaxis_agent,pjp_prophylaxis_agent,cmv_monitoring_method,cmv_monitoring_frequency_per_week,cmv_preemptive_threshold,systemic_steroid_for_gvhd_exposure_pct,steroid_exposure_duration_days_median,second_line_gvhd_therapy_exposure_pct
150,124,ATG-MMUD,comparator_arm,N,Y,N,37,48.6,45,35,53,NR,NR,NR,NR,NR,18.9,NR,NR,NR,NR,NR,NR,NR,10.8,NR,NR,NR,NR,0,0,100,0,0,MMUD,100,0,0,PBSC,86.5,5.4,8.1,investigator_defined,MAC,NR,0,100,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,N,NA,Y,NR,NR,N,N,N,NA,Y,mixed,NR,mixed,pre_transplant,none,pre_2018,NR,NR,NR,NR,NR,PCR_qPCR,NR,250 copies,59.5,NR,NR
151,133,HaploHCT (HRT),PTCy_arm,Y,N,N,30,53.3,48,NR,NR,25,71,NR,NR,53.3,13.3,16.7,NR,0,10,3.3,NR,NR,3.3,66.7,NR,NR,EBMT_risk_score,0,0,0,100,0,haplo,100,0,0,PBSC,100,0,0,investigator_defined,MAC,0,0,0,100,100,20,NR,NR,NR,NR,NR,R_only,Y,50,2,"+3,+4",100,standard_50x2,Y,tacrolimus,NR,N,NA,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,14,NR,NR
152,133,sUCBT (single UCB transplantation),comparator_arm,Y,N,N,47,57.4,38,NR,NR,20,57,NR,NR,55.3,19.1,0,NR,6.4,19.1,0,NR,NR,0,27.7,NR,NR,EBMT_risk_score,0,0,0,0,100,UCB,0,0,100,UCB,100,0,0,investigator_defined,MAC,0,0,0,100,0,29.8,NA,NR,NR,NR,NR,R_only,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,mixed,NR,N,NA,NA,N,N,Y,short-duration prednisone,Y,rabbit_thymoglobulin,5,standard_4.5_to_10_rabbit,pre_transplant,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,26,NR,NR
153,134,Haploidentical HSCT with PTCy (entire cohort),PTCy_arm,N,N,N,236,61,50,NR,NR,17,71,NR,NR,32,9,17,5,NR,30,2,3,0.4,1.4,34,54,12,refined_DRI,0,0,0,100,0,haplo,81,19,0,PBSC,32,68,0,investigator_defined,RIC,NR,0,0,0,100,77,60,48,12,29,11,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,mixed,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,mixed,mixed,until engraftment or whenever patient was given steroids for GVHD,fluoroquinolone,TMP_SMX,PCR_qPCR,2,PCR >1000 IU/mL on 2 consecutive samples,31,NR,NR
154,136,PTCY,PTCy_arm,N,Y,N,82,62.2,49.91,NR,NR,20.9,70.40000000000001,NR,NR,0,0,0,0,0,91.5,8.5,0,0,0,29.3,NR,70.7,DRI,47.6,35.4,8.5,0,0,MSD,85.40000000000001,14.6,0,PBSC,0,100,0,EBMT,RIC,15.9,NR,NR,NR,0,NR,NR,NR,NR,24.4,NR,DR_combinations,Y,50,2,"D+3,+4",100,standard_50x2,mixed,other,NR,mixed,NR,N,NA,NA,Y,N,N,NA,N,NA,NA,NA,NA,none,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,22,NR,NR
155,136,SIR/TAC,comparator_arm,N,Y,N,89,62.9,52.85,NR,NR,22.9,69.90000000000001,NR,NR,0,0,0,0,0,85.40000000000001,14.6,0,0,0,16.9,NR,83.09999999999999,DRI,22.5,58.4,18,0,0,MUD,98.90000000000001,1.1,0,PBSC,0,100,0,EBMT,RIC,0,NR,NR,NR,0,NR,NR,NR,NR,16.9,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,tacrolimus,5-10,N,NA,N,NA,NA,Y,N,N,NA,Y,NR,NR,NR,pre_transplant,none,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,25,NR,NR
156,137,HAPLO,PTCy_arm,N,Y,N,330,NR,55,40,63,NR,NR,NR,NR,NR,NR,13,3.9,NR,42,1.8,NR,NR,NR,33,NR,NR,DRI,0,0,0,100,0,haplo,96.40000000000001,3.6,0,PBSC,0,100,0,investigator_defined,RIC,3.6,0,0,0,100,NR,NR,NR,NR,24,NR,DR_combinations,Y,50,2,"D+3,+4",100,standard_50x2,mixed,mixed,NR,NR,NR,N,NA,NA,Y,N,N,"PTCy combined with tacrolimus (45.8%), rapamycin/sirolimus (19.7%), or cyclosporine A (34.5%)",Y,NR,NR,NR,NR,none,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,41.8,NR,NR
157,137,MMUD-PTCy,PTCy_arm,N,Y,N,49,NR,60,50,63,NR,NR,NR,NR,NR,NR,18,12,NR,26.2,4.1,NR,NR,NR,36,NR,NR,DRI,0,0,100,0,0,MMUD,100,0,0,PBSC,0,100,0,investigator_defined,RIC,8.199999999999999,0,0,100,0,NR,NR,NR,NR,29,NR,DR_combinations,Y,50,2,"D+3,+4",100,standard_50x2,Y,tacrolimus,NR,NR,NR,N,NA,NA,Y,N,N,PTCy combined with tacrolimus (77.6%) or rapamycin/sirolimus (22.4%),Y,NR,NR,NR,NR,none,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,39.4,NR,NR
158,137,MMUD-OTHERS,comparator_arm,N,Y,N,74,NR,58,50,62,NR,NR,NR,NR,NR,NR,23,8.1,NR,28.4,9.5,NR,NR,NR,27,NR,NR,DRI,0,0,100,0,0,MMUD,98.59999999999999,1.4,0,PBSC,0,100,0,investigator_defined,RIC,0,0,0,100,0,NR,NR,NR,NR,40,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,tacrolimus,NR,Y,NR,NR,NR,NR,Y,N,N,Sirolimus/tacrolimus (78.4%) mainly with mycophenolate mofetil; others 21.6%,Y,NR,NR,NR,pre_transplant,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,37.8,NR,NR
159,140,haplo-BM (HLA-haploidentical bone marrow with PTCy),PTCy_arm,Y,N,N,182,58.2,60,NR,NR,20,70,NR,NR,53.8,17.6,0,0,0,24.2,0,0,0,4.4,20.3,65.90000000000001,7.7,DRI,0,0,0,100,0,haplo,0,100,0,BM,0,100,0,investigator_defined,RIC,100,0,0,100,100,59.3,NR,NR,NR,NR,NR,R_only,Y,50,2,"+3,+4",100,standard_50x2,Y,tacrolimus,5-15,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,era_proxy_only,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,NR
160,140,dUCB (double unrelated umbilical cord blood),comparator_arm,Y,N,N,186,52.2,58,NR,NR,20,70,NR,NR,52.7,16.7,0,0,0,28,0,0,0,2.7,18.8,64,12.4,DRI,0,0,0,0,100,UCB,0,0,100,UCB,0,100,0,investigator_defined,RIC,100,0,0,100,0,56.3,NA,NR,NR,NR,NR,R_only,N,NA,NA,NA,NA,NA,Y,cyclosporine,200-400,Y,up to 3000,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,era_proxy_only,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,35,NR,NR
161,141,Triple PTCY based,PTCy_arm,Y,N,N,188,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,investigator_defined,MAC,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"D+3,+4",100,standard_50x2,Y,cyclosporine,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
162,141,Triple MTX based,comparator_arm,Y,N,N,43,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,investigator_defined,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,NR,Y,NR,NR,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
163,142,Haplo + PT-Cy,PTCy_arm,N,Y,N,279,NR,58,NR,NR,18,79,NR,NR,83.5,0,16.5,0,0,0,0,0,0,0,24.4,24,50.9,EBMT_risk_score,0,0,0,100,0,haplo,73.5,25.4,0,PBSC,56.3,43.7,0,investigator_defined,MAC,15.8,0,0,0,100,67.8,NR,47.7,6.8,20.1,25.1,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,35.6,NR,NR
164,142,9/10-MUD + ATG,comparator_arm,N,Y,N,1134,NR,58,NR,NR,18,77,NR,NR,76.40000000000001,0,23.6,0,0,0,0,0,0,0,25.9,26.8,47.2,EBMT_risk_score,0,0,100,0,0,MMUD,95.09999999999999,4.8,0,PBSC,51.2,48.3,0,investigator_defined,MAC,24.9,0,100,0,0,59,NR,34.8,11.9,24.2,27.2,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,mixed,NR,mixed,NR,NR,N,N,N,"CNI+MMF 49.2%, CNI+MTX 38.4%, CNI alone 9.5%, other 1.4%",Y,NR,NR,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30.5,NR,NR
165,144,haplo-HSCT,PTCy_arm,Y,N,N,117,47,24,NR,NR,2,57,NR,NR,0,0,0,0,0,0,0,0,100,0,NR,NR,NR,NA,0,0,0,100,0,haplo,NR,NR,0,mixed,NR,NR,NR,investigator_defined,mixed,0,0,NR,NR,100,NR,NR,NR,NR,NR,NR,NR,mixed,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,mixed,short-term MTX in ATG-based and PT-CY-based regimens,NR,N,N,Y,"Mesenchymal stem cells (MSCs) 1x10^6/kg on days 0, +7, +14, +21, +28 in ATG-based+MSCs subgroup (60/117 = 51.3%)",Y,NR,10,standard_4.5_to_10_rabbit,pre_transplant,NR,mixed_spans_era,mixed,mixed,NR,fluoroquinolone,TMP_SMX,PCR_qPCR,1,NR,21.4,NR,NR
166,144,MSD-HSCT,comparator_arm,Y,N,N,39,46.2,27,NR,NR,10,45,NR,NR,0,0,0,0,0,0,0,0,100,0,NR,NR,NR,NA,100,0,0,0,0,MSD,NR,NR,0,mixed,NR,NR,NR,investigator_defined,mixed,0,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,mixed,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,mixed,short-term MTX in ATG-based and PT-CY-based regimens,NR,N,N,Y,"Mesenchymal stem cells (MSCs) 1x10^6/kg on days 0, +7, +14, +21, +28 in ATG-based+MSCs subgroup (17/39 = 43.6%)",Y,NR,10,standard_4.5_to_10_rabbit,pre_transplant,NR,mixed_spans_era,mixed,mixed,NR,fluoroquinolone,TMP_SMX,PCR_qPCR,1,NR,23.1,NR,NR
167,146,ATG-PTCy,PTCy_arm,N,N,Y,148,44,58,NR,NR,18,73,NR,NR,51.4,11.5,21.6,9.5,NR,6.08,NR,NR,NA,NR,18.9,NR,NR,DRI,0,0,0,100,0,haplo,NR,NR,0,NR,30.4,NR,NR,investigator_defined,NR,NR,NA,NA,NA,100,82.40000000000001,56.1,NR,NR,NR,NR,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,mixed,NR,N,NA,N,NA,NA,N,N,N,NA,Y,NR,4.5,low_le_4.5_rabbit,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,22,NR,NR
168,146,PTCy,comparator_arm,N,N,Y,237,35.4,57,NR,NR,18,73,NR,NR,50.6,17.7,16,6.3,NR,9.32,NR,NR,NA,NR,13.9,NR,NR,DRI,0,0,0,100,0,haplo,NR,NR,0,NR,40.5,NR,NR,investigator_defined,NR,NR,NA,NA,NA,100,70.5,48.1,NR,NR,NR,NR,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,NR,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30,NR,NR
169,151,PTCY,PTCy_arm,N,Y,N,117,61,40,NR,NR,19,79.5,NR,NR,0,100,0,0,0,0,0,0,0,0,NR,NR,NR,NR,0,100,0,0,0,MUD,96,4,0,PBSC,77,23,0,EBMT,MAC,56,100,0,0,0,65,45,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,mixed,NR,Y,NR,N,NA,NA,Y,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,NR
170,151,ATG,comparator_arm,N,Y,N,779,57,43,NR,NR,18,72,NR,NR,0,100,0,0,0,0,0,0,0,0,NR,NR,NR,NR,0,100,0,0,0,MUD,92,8,0,PBSC,81.5,18.5,0,EBMT,MAC,63,100,0,0,0,64,44,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,Y,NR,Y,NR,NR,N,N,N,NA,Y,rabbit_thymoglobulin,NR,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30,NR,NR
171,158,Haplo-HCT with PT-Cy (whole cohort),PTCy_arm,N,N,N,138,50,NR,NR,NR,NR,NR,NR,NR,67.40000000000001,NR,10.9,NR,NR,NR,NR,NR,NR,21.7,36.2,42.8,2.9,refined_DRI,0,0,0,100,0,haplo,100,0,0,PBSC,42,58,NR,investigator_defined,RIC,NR,NR,NR,NR,100,58,NR,31.2,13,26.8,29,DR_combinations,Y,NR,NR,NR,NR,NR,Y,tacrolimus,NR,Y,NR,N,NA,NA,NR,N,Y,Tacro/MMF in 124/138 (89.9%); 'Other' immune prophylaxis in 14/138 (10.1%) - regimens not specified,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,PCR_qPCR,NR,NR,31.9,NR,NR
172,166,"ATG-PTCy group (reduced-dose ATG 7.5 mg/kg + PTCy 20 mg/kg/d d+3,+4)",PTCy_arm,Y,N,N,30,63.3,36,NR,NR,18,62,NR,NR,56.7,23.3,20,0,0,0,0,0,0,0,53.3,NR,NR,DRI,0,0,0,100,0,haplo,50,0,0,mixed,100,0,0,investigator_defined,MAC,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,20,2,"+3,+4",40,reduced_40x2,Y,cyclosporine,150-250,Y,1000,Y,"d+1,+3,+6,+11 short-course",NR,N,N,N,NA,Y,rabbit_thymoglobulin,7.5,standard_4.5_to_10_rabbit,pre_transplant,none,post_2018,posaconazole,Y,NR,fluoroquinolone,TMP_SMX,PCR_qPCR,NR,NR,16.7,NR,0
173,166,ATG group (standard-dose ATG 10 mg/kg),comparator_arm,Y,N,N,31,67.7,34,NR,NR,4,60,NR,NR,48.4,35.5,12.9,0,0,0,0,0,0,3.2,51.6,NR,NR,DRI,0,0,0,100,0,haplo,54.8,0,0,mixed,100,0,0,investigator_defined,MAC,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,150-250,Y,1000,Y,"d+1,+3,+6,+11 short-course",NR,N,N,N,NA,Y,rabbit_thymoglobulin,10,standard_4.5_to_10_rabbit,pre_transplant,none,post_2018,posaconazole,Y,NR,fluoroquinolone,TMP_SMX,PCR_qPCR,NR,NR,25.8,NR,3.2
174,167,Haplo-HSCT (PTCY),PTCy_arm,Y,Y,N,16,68.8,52,NR,NR,45,66,NR,NR,0,0,0,0,0,100,0,0,0,0,31,25,13,refined_DRI,0,0,0,100,0,haplo,31,69,0,BM,0,100,0,investigator_defined,RIC,0,0,0,0,100,50,25,25,0,25,50,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,13,NR,NR
175,167,"MRD-HSCT (CNI-based, no ATG)",comparator_arm,Y,N,N,16,75,53,NR,NR,42,62,NR,NR,0,0,0,0,0,100,0,0,0,0,37,25,19,refined_DRI,100,0,0,0,0,MSD,94,6,0,PBSC,0,100,0,investigator_defined,RIC,62.5,100,0,0,0,56,44,31,13,25,31,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,Y,NR,Y,NR,NR,Y,N,N,13 of 16 (81%) CNI-MMF; 1 (6%) CNI-MTX; 2 (13%) Sirolimus-MMF,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,50,NR,NR
176,167,URD-HSCT (ATG + CNI-based),comparator_arm,Y,Y,N,16,50,51,NR,NR,44,67,NR,NR,0,0,0,0,0,100,0,0,0,0,12.5,44,12.5,refined_DRI,0,100,0,0,0,MUD,100,0,0,PBSC,0,100,0,investigator_defined,RIC,44,100,0,0,0,44,31,25,6,19,50,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,Y,NR,N,NA,NA,Y,N,N,15 of 16 (94%) CNI-MMF; 1 (6%) Sirolimus-MMF,Y,NR,45,high_gt_10_rabbit_ATLG,pre_transplant,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,44,NR,NR
177,168,Haplo-HCT,PTCy_arm,Y,Y,N,237,35,54,NR,NR,18,76,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,0,0,0,100,0,haplo,69,31,0,PBSC,27,73,NR,investigator_defined,RIC,NR,0,0,100,100,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,mixed,NR,NR,mixed,NR,N,NA,NA,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,33,NR,NR
178,168,MSD HCT,comparator_arm,Y,N,N,911,35,51,NR,NR,18,77,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,100,0,0,0,0,MSD,93,7,0,PBSC,38,62,NR,investigator_defined,RIC,NR,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,MSD recipients received CNI-based GVHD prophylaxis WITHOUT ATG/alemtuzumab in vivo TCD,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,NR
179,168,MUD TCD+ (with in vivo T-cell depletion),comparator_arm,Y,Y,N,468,35,53,NR,NR,18,75,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,0,100,0,0,0,MUD,94,6,0,PBSC,33,67,NR,investigator_defined,RIC,NR,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,Y,MUD recipients with in vivo T-cell depletion using ATG or alemtuzumab plus CNI-based prophylaxis,Y,other,NR,mixed,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,30,NR,NR
180,168,MUD TCD- (without in vivo T-cell depletion),comparator_arm,Y,N,N,326,37,54,NR,NR,18,74,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,NR,0,100,0,0,0,MUD,93,7,0,PBSC,27,73,NR,investigator_defined,RIC,NR,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,CNI-based prophylaxis without ATG/alemtuzumab in vivo T-cell depletion,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,37,NR,NR
181,170,PTCy-haplo,PTCy_arm,Y,N,N,1142,62.4,54,NR,NR,16,76,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,48.4,NR,51.6,refined_DRI,0,0,0,100,0,haplo,93.8,6.2,0,PBSC,42,58,NR,investigator_defined,RIC,NR,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,N,NA,NA,N,N,N,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,26.4,NR,NR
182,170,UCB-H (UCB CD34+ >=0.84 x 10^5/kg),comparator_arm,Y,N,N,3185,50,56,NR,NR,16,80,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,50.7,NR,49.3,refined_DRI,0,0,0,0,100,UCB,0,0,100,UCB,59.5,40.5,NR,investigator_defined,MAC,NR,NR,NR,NR,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,mixed,NR,mixed,NR,NR,N,N,N,"GVHD prophylaxis: CNI+MMF 38.6%, CNI+MTX 54.4%, Other 7.0%",NR,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,37.3,NR,NR
183,170,UCB-L (UCB CD34+ <0.84 x 10^5/kg),comparator_arm,Y,N,N,3172,64.2,55,NR,NR,16,85,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,50.3,NR,49.7,refined_DRI,0,0,0,0,100,UCB,0,0,100,UCB,58.4,41.6,NR,investigator_defined,MAC,NR,NR,NR,NR,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,mixed,NR,mixed,NR,NR,N,N,N,"GVHD prophylaxis: CNI+MMF 38.4%, CNI+MTX 51.5%, Other 10.1%",NR,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,34.4,NR,NR
184,178,Haploidentical (haplo-HSCT with PTCy),PTCy_arm,Y,N,N,118,59,58,NR,NR,18,73,NR,NR,NR,NR,NR,NR,NR,22,NR,NR,NR,12.7,NR,NR,NR,NR,0,0,0,100,0,haplo,93.2,6.8,0,PBSC,29.7,70.3,NR,investigator_defined,RIC,NR,0,0,NR,100,87.3,72.09999999999999,61.9,10.2,25.4,2.5,DR_combinations,Y,50,2,"D+3, D+5",100,other,Y,mixed,NR,Y,NR,NR,NR,NR,Y,N,NR,"GVHD prophylaxis combinations: Tacrolimus-based 41.5%, Cyclosporin A-based 37.3%, Sir/MMF/Cy 16.9%, other 4.2%",Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,PCR_qPCR,1,Varied by center: HCUV >=1500 IU/mL or doubling time <=2.0 days; HCUS >=600 IU/mL; HRUM >=156 IU/mL; HGUGM any level,26.3,NR,NR
185,178,MRD (HLA-matched related donor),comparator_arm,Y,N,N,76,66,54,NR,NR,18,70,NR,NR,NR,NR,NR,NR,NR,32.9,NR,NR,NR,6.6,NR,NR,NR,NR,100,0,0,0,0,MSD,94.7,5.3,0,PBSC,28.9,71.09999999999999,NR,investigator_defined,RIC,NR,100,0,0,0,86.8,76.3,69.7,6.6,17.1,6.6,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,NR,NR,NR,NR,NR,Y,N,NR,"aGvHD prophylaxis: CsA-based 80.3%, Tac-based 5.3%, Tac+Sir 6.6%, Sir/MMF/Cy 5.3%, other 2.6%",Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,PCR_qPCR,1,Varied by center: HCUV >=1500 IU/mL or doubling time <=2.0 days; HRUM >=156 IU/mL,31.6,NR,NR
186,178,MUD (HLA-matched unrelated donor),comparator_arm,Y,N,N,62,52,55,NR,NR,18,70,NR,NR,NR,NR,NR,NR,NR,24.2,NR,NR,NR,1.6,NR,NR,NR,NR,0,100,0,0,0,MUD,91.90000000000001,4.8,3.2,PBSC,22.6,77.40000000000001,NR,investigator_defined,RIC,NR,100,0,0,0,88.7,41.9,38.7,3.2,50,8.1,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,NR,NR,NR,NR,NR,Y,N,NR,"aGvHD prophylaxis: Tac+Sir 54.8%, CsA-based 29%, Sir/MMF/Cy 8.1%, Tac-based 6.5%, other 1.6%",Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,PCR_qPCR,1,Varied by center: HCUV >=1500 IU/mL or doubling time <=2.0 days; HRUM >=156 IU/mL,27.4,NR,NR
187,178,HLA mismatched (MMRD/MMUD),comparator_arm,Y,N,N,27,52,50,NR,NR,19,67,NR,NR,NR,NR,NR,NR,NR,59.3,NR,NR,NR,7.4,NR,NR,NR,NR,0,0,11.1,0,0,MMUD,70.40000000000001,11.1,18.5,PBSC,37,63,NR,investigator_defined,RIC,NR,0,NR,NR,0,81.40000000000001,51.8,44.4,7.4,37,11.1,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,NR,NR,NR,NR,NR,Y,N,NR,"aGvHD prophylaxis: Tac+Sir 48.1%, CsA-based 40.7%, Tac-based 7.4%, Sir/MMF/Cy 3.7%",Y,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,PCR_qPCR,1,Varied by center: HCUV >=1500 IU/mL or doubling time <=2.0 days; HRUM >=156 IU/mL,18.5,NR,NR
188,180,PTCy-Siro,PTCy_arm,Y,N,N,29,51.7,48,NR,NR,24,69,NR,NR,10.3,6.9,13.8,3.4,6.9,44.8,0,0,0,13.8,NR,NR,NR,NR,27.6,72.40000000000001,0,0,0,MUD,86.2,13.8,0,PBSC,27.6,72.40000000000001,0,investigator_defined,RIC,17.2,100,0,0,0,62.1,44.8,NR,NR,NR,NR,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,N,NA,NA,N,NA,N,NA,NA,Y,N,N,NA,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,17.2,NR,NR
